averageRating	numVotes	tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
7,5	620	tt0393452	movie	Manassinakkare	Manassinakkare	0	2003	\N	152	Comedy,Drama
7,3	11	tt0393552	movie	Oh! My Dear Desire	Oh! My Dear Desire	0	2003	\N	109	Drama
7,9	7737	tt0393775	movie	Simon	Simon	0	2004	\N	102	Comedy,Drama
7,1	10253	tt0395125	movie	El Crimen Perfecto (The Perfect Crime)	Crimen ferpecto	0	2004	\N	105	Comedy,Crime,Thriller
7,2	4662	tt0395140	movie	My Little Bride	Eorin shinbu	0	2004	\N	115	Comedy,Drama,Romance
7,4	1933	tt0395173	movie	Unconscious	Inconscientes	0	2004	\N	100	Comedy,Mystery,Romance
9,0	6	tt0395198	movie	Louie the Moon	Louie the Moon	0	2004	\N	118	Drama
8,7	9	tt0395445	movie	American Generator	American Generator	0	2003	\N	93	Drama
7,6	2643	tt0395461	movie	Bab'Aziz - The Prince That Contemplated His Soul	Bab'Aziz	0	2005	\N	96	Drama
7,1	446	tt0395561	movie	States of Grace	States of Grace	0	2005	\N	128	Drama
9,2	10	tt0395642	movie	Loma Lynda: Episode II	Loma Lynda: Episode II	0	2004	\N	95	Drama
8,1	40	tt0395686	movie	Ocean Front Property	Ocean Front Property	0	2004	\N	110	Comedy
7,3	36324	tt0395972	movie	North Country	North Country	0	2005	\N	126	Drama
8,4	5	tt0396123	movie	Den milde smerte	Den milde smerte	0	2010	\N	280	Drama
7,5	213708	tt0396171	movie	Perfume: The Story of a Murderer	Perfume: The Story of a Murderer	0	2006	\N	147	Crime,Drama,Fantasy
7,4	16196	tt0396184	movie	With Blood on My Hands: Pusher II	Pusher II	0	2004	\N	100	Action,Crime,Drama
7,1	145	tt0396470	movie	El atraco	El atraco	0	2004	\N	126	Crime,Drama,Thriller
7,9	1619	tt0396659	movie	InuYasha the Movie 3: Swords of an Honorable Ruler	Inuyasha - Tenka hadou no ken	0	2003	\N	99	Action,Adventure,Animation
7,2	31	tt0396893	movie	That Time of Year	That Time of Year	0	2002	\N	108	Drama
7,3	88	tt0396920	movie	Verflixt verliebt	Verflixt verliebt	0	2004	\N	92	Comedy,Romance
8,3	1226	tt0396962	movie	Shwaas	Shwaas	0	2004	\N	107	Drama
8,0	74	tt0396963	movie	The Guardian Spirit of the House	Vaastupurush	0	2002	\N	220	Drama
7,3	55054	tt0397313	movie	Eight Below	Eight Below	0	2006	\N	120	Adventure,Drama,Family
7,2	167	tt0397317	movie	Like Asura	Ashura no gotoku	0	2003	\N	135	Comedy,Drama
7,1	617	tt0397355	movie	Good Life Delivery	Buena vida (Delivery)	0	2004	\N	93	Comedy,Drama
7,3	62	tt0397388	movie	Deadlines	Deadlines	0	2004	\N	103	Action,Thriller
7,4	129379	tt0397535	movie	Memoirs of a Geisha	Memoirs of a Geisha	0	2005	\N	145	Drama,Romance
7,4	40	tt0397613	movie	Robbing Peter	Robbing Peter	0	2004	\N	95	Comedy,Crime,Drama
7,1	12210	tt0397619	movie	Samaritan Girl	Samaria	0	2004	\N	95	Drama
7,3	7	tt0397701	movie	Unreal	Unreal	0	2003	\N	101	Comedy
7,1	873	tt0398013	movie	Dealer	Dealer	0	2004	\N	130	Drama
7,1	51	tt0398157	movie	Kuya	Kuya	0	2004	\N	107	Drama,Romance
7,8	350603	tt0398286	movie	Tangled	Tangled	0	2010	\N	100	Adventure,Animation,Comedy
7,2	104	tt0398390	movie	White Rainbow	White Rainbow	0	2004	\N	94	Drama
7,9	13	tt0398620	movie	(Past Present Future) Imperfect	(Past Present Future) Imperfect	0	2004	\N	94	Drama
7,4	392	tt0398663	movie	When I Turned Nine	Ahobsal insaeng	0	2004	\N	105	Drama
7,6	49	tt0398796	movie	Scent of the Lotus Pond	Bora Diya Pokuna	0	2004	\N	141	Drama
7,2	127720	tt0398808	movie	Bridge to Terabithia	Bridge to Terabithia	0	2007	\N	96	Adventure,Drama,Family
7,2	297	tt0398846	movie	Chandrokotha	Chandrokotha	0	2003	\N	142	Drama
7,6	12887	tt0398883	movie	The Consequences of Love	Le conseguenze dell'amore	0	2004	\N	100	Crime,Drama,Romance
8,3	15	tt0399006	movie	Take Me Home	Die Spur im Schnee	0	2005	\N	105	Drama
8,1	1505	tt0399040	movie	My Girl	Fan chan	0	2003	\N	110	Comedy,Romance
7,4	15925	tt0399095	movie	Trade	Trade	0	2007	\N	120	Crime,Drama,Thriller
7,5	206527	tt0399146	movie	A History of Violence	A History of Violence	0	2005	\N	96	Drama,Thriller
7,6	272342	tt0399295	movie	Lord of War	Lord of War	0	2005	\N	122	Crime,Drama,Thriller
7,2	148	tt0399437	movie	Old Women	Starukhi	0	2003	\N	100	Drama
7,2	473	tt0399608	movie	Santosham	Santosham	0	2002	\N	150	Drama,Romance
7,3	26	tt0399816	movie	Under the City	Under the City	0	2004	\N	107	Crime,Thriller
7,2	38	tt0400145	movie	Akame 48 Waterfalls	Akame shijuya taki shinju misui	0	2003	\N	159	Drama
7,3	805	tt0400174	movie	The Blue Light	Ao no hono-o	0	2003	\N	116	Crime,Drama,Romance
8,6	15360	tt0400234	movie	Black Friday	Black Friday	0	2004	\N	143	Action,Crime,Drama
7,1	7	tt0400733	movie	Earth's Skin	La piel de la tierra	0	2004	\N	97	Drama
7,2	1394	tt0400761	movie	Quill: The Life of a Guide Dog	Quill	0	2004	\N	100	Drama
7,1	86	tt0400800	movie	Sayonara, Kuro	Sayonara, Kuro	0	2003	\N	109	Drama
8,0	29755	tt0401085	movie	C.R.A.Z.Y.	C.R.A.Z.Y.	0	2005	\N	127	Comedy,Drama
7,3	67030	tt0401711	movie	Paris, je t'aime	Paris, je t'aime	0	2006	\N	120	Comedy,Drama,Romance
8,0	706561	tt0401792	movie	Sin City	Sin City	0	2005	\N	124	Crime,Thriller
7,3	636	tt0401808	movie	Sunflower	Xiang ri kui	0	2005	\N	129	Drama,Romance
7,9	6850	tt0402014	movie	Ab Tak Chhappan	Ab Tak Chhappan	0	2004	\N	129	Action,Crime,Drama
8,5	14	tt0402293	movie	Take the 'A' Train, Someday	Itsuka 'A' torein ni notte	0	2003	\N	103	Drama
7,9	12	tt0402459	movie	The Quiet Storm	The Quiet Storm	0	2004	\N	150	Thriller
7,2	3060	tt0402493	movie	Ivko's Feast	Ivkova slava	0	2005	\N	110	Comedy
7,1	482	tt0402590	movie	The Wooden Camera	The Wooden Camera	0	2003	\N	92	Family
7,3	65	tt0402600	movie	South of the Clouds	Yun de nan fang	0	2004	\N	100	Drama
7,2	10	tt0402834	movie	Bashing	Bashing	0	2004	\N	110	Action
7,8	12	tt0402866	movie	Break Point	Break Point	0	2004	\N	97	Drama,Romance
7,2	5	tt0403115	movie	Hiram	Hiram	0	2003	\N	115	Action,Drama
7,7	1124	tt0403579	movie	Our Own	Svoi	0	2004	\N	111	Action,Drama,War
7,4	69	tt0403998	movie	Drugiyat nash vazmozhen zhivot	Drugiyat nash vazmozhen zhivot	0	2004	\N	117	Drama
7,5	54235	tt0404030	movie	Everything Is Illuminated	Everything Is Illuminated	0	2005	\N	106	Comedy,Drama
7,2	410	tt0404183	movie	Kroko	Kroko	0	2003	\N	92	Drama
7,5	99213	tt0404203	movie	Little Children	Little Children	0	2006	\N	136	Drama,Romance
7,5	737	tt0404259	movie	Mémoires affectives	Mémoires affectives	0	2004	\N	100	Drama
7,2	21	tt0404291	movie	On the Fringe	On the Fringe	0	2001	\N	100	Drama
7,2	46	tt0404362	movie	Redemption	Redemption	0	2004	\N	108	Drama
7,4	92960	tt0404390	movie	Running Scared	Running Scared	0	2006	\N	122	Action,Crime,Drama
8,4	23	tt0404505	movie	Tom's Wife	Tom's Wife	0	2004	\N	91	Drama
7,2	23	tt0404826	movie	Bob Steel	Bob Steel	0	2004	\N	92	Action,Thriller
8,6	37	tt0404912	movie	Devils Are Dreaming	Devils Are Dreaming	0	2004	\N	97	Comedy
7,3	7	tt0405063	movie	Jihad!	Jihad!	0	2004	\N	110	Drama
8,4	311000	tt0405094	movie	The Lives of Others	Das Leben der Anderen	0	2006	\N	137	Drama,Thriller
7,2	2827	tt0405149	movie	Mum's Guest	Mehman-e maman	0	2004	\N	103	Comedy,Drama
7,6	3380	tt0405266	movie	Raincoat	Raincoat	0	2004	\N	117	Drama,Romance
7,1	98279	tt0405296	movie	A Scanner Darkly	A Scanner Darkly	0	2006	\N	100	Animation,Crime,Drama
7,1	352232	tt0405422	movie	The 40-Year-Old Virgin	The 40 Year Old Virgin	0	2005	\N	116	Comedy,Romance
8,2	96773	tt0405508	movie	Rang De Basanti	Rang De Basanti	0	2006	\N	157	Comedy,Drama
7,1	2565	tt0405629	movie	Aaltra	Aaltra	0	2004	\N	92	Comedy,Drama
7,2	9574	tt0405743	movie	Barefoot	Barfuss	0	2005	\N	118	Comedy,Drama,Romance
7,4	17	tt0406002	movie	The Story of Ermei	Jing zhe	0	2004	\N	115	Drama
7,2	1558	tt0406038	movie	Loggerheads	Loggerheads	0	2005	\N	95	Drama
7,1	10	tt0406085	movie	Myron's Movie	Myron's Movie	0	2004	\N	115	Comedy
7,2	1376	tt0406098	movie	Something Like Happiness	Stestí	0	2005	\N	102	Drama
7,1	203	tt0406528	movie	Love (Part One)	El amor - primera parte	0	2005	\N	102	Comedy,Romance
7,7	331	tt0406551	movie	Bab el shams	Bab el shams	0	2004	\N	278	Drama,Romance,War
7,2	391	tt0406711	movie	Well Tempered Corpses	Dobro ustimani mrtvaci	0	2005	\N	92	Comedy,Drama
7,2	215	tt0406794	movie	A Family	Gajok	0	2004	\N	95	Drama
7,3	515	tt0406854	movie	Héctor	Héctor	0	2004	\N	107	Drama
7,6	745	tt0406910	movie	Days and Hours	Kod amidze Idriza	0	2004	\N	94	Drama
7,3	3143	tt0407236	movie	Lunacy	Sílení	0	2005	\N	118	Animation,Comedy,Drama
7,4	38597	tt0407265	movie	Transamerica	Transamerica	0	2005	\N	103	Adventure,Comedy,Drama
7,1	42	tt0407645	movie	Chicks 101	Chicks 101	0	2004	\N	94	Comedy,Romance
7,4	3308	tt0407851	movie	Hana and Alice	Hana to Arisu	0	2004	\N	135	Comedy,Drama,Romance
8,5	1036889	tt0407887	movie	The Departed	The Departed	0	2006	\N	151	Crime,Drama,Thriller
7,6	8308	tt0408017	movie	Everything About Mustafa	Mustafa Hakkinda Hersey	0	2004	\N	119	Drama,Thriller
7,4	1430	tt0408120	movie	Wrong Side Up	Príbehy obycejného sílenství	0	2005	\N	100	Comedy,Drama
7,4	1319	tt0408181	movie	Shankar Dada MBBS	Shankar Dada MBBS	0	2004	\N	174	Comedy
7,3	11	tt0408273	movie	Townies	Townies	0	2004	\N	115	Comedy
7,2	3007	tt0408318	movie	Dark Horse	Voksne mennesker	0	2005	\N	109	Comedy,Drama,Romance
7,7	47	tt0408351	movie	Yard Sale	Yard Sale	0	2004	\N	103	Comedy,Romance
8,1	20374	tt0408664	movie	Nobody Knows	Dare mo shiranai	0	2004	\N	141	Drama
7,6	7	tt0408740	movie	Elsa Letterseed	Elsa Letterseed	0	2006	\N	103	Drama
7,5	29190	tt0408777	movie	The Edukators	Die fetten Jahre sind vorbei	0	2004	\N	127	Drama,Romance
7,2	6206	tt0409072	movie	Windstruck	Nae yeojachingureul sogae habnida	0	2004	\N	123	Comedy,Crime,Drama
7,6	441219	tt0409459	movie	Watchmen	Watchmen	0	2009	\N	162	Action,Drama,Mystery
7,6	16	tt0409480	movie	White Nights	White Nights	0	2005	\N	91	Drama
7,1	987	tt0409696	movie	Someone Special	Aneun yeoja	0	2004	\N	107	Comedy,Romance
7,7	6	tt0409915	movie	Downtown	Downtown	0	2003	\N	99	Comedy,Drama,Romance
8,2	19	tt0409958	movie	Film Amateura	Film Amateura	0	2004	\N	93	Comedy
7,1	93	tt0410142	movie	Jump	Jump	0	2003	\N	115	Mystery
7,2	978	tt0410316	movie	Mi Mejor Enemigo	Mi Mejor Enemigo	0	2005	\N	100	Comedy,Drama
7,2	157	tt0410516	movie	Resurrection: The J.R. Richard Story	Resurrection: The J.R. Richard Story	0	2005	\N	120	Drama
7,4	93	tt0411096	movie	All My Life	All My Life	0	2004	\N	110	Drama,Romance
7,6	3589	tt0411098	movie	All the Invisible Children	All the Invisible Children	0	2005	\N	124	Drama
7,7	847	tt0411131	movie	Autograph	Autograph	0	2004	\N	168	Romance
7,5	52	tt0411168	movie	Black Days	Black Days	0	2005	\N	123	Action,Adventure,Drama
7,3	19262	tt0411195	movie	Breakfast on Pluto	Breakfast on Pluto	0	2005	\N	128	Comedy,Drama
7,3	44	tt0411204	movie	Cactuses	Cactuses	0	2006	\N	93	Drama
7,1	91	tt0411398	movie	Fireflies: River of Light	Hotaru no hoshi	0	2003	\N	101	Drama
8,0	4254	tt0411469	movie	Hazaaron Khwaishein Aisi	Hazaaron Khwaishein Aisi	0	2003	\N	120	Drama
7,1	1595	tt0411702	movie	The Ninth Day	Der neunte Tag	0	2004	\N	98	Drama,Thriller,War
7,1	117	tt0411733	movie	Pandavar Bhoomi	Pandavar Bhoomi	0	2001	\N	150	Drama,Family
8,6	32	tt0411759	movie	Planet Ibsen	Planet Ibsen	0	2005	\N	96	Fantasy
7,2	90272	tt0412019	movie	Broken Flowers	Broken Flowers	0	2005	\N	106	Comedy,Drama,Mystery
7,6	83	tt0412473	movie	Woman of Breakwater	Babae sa breakwater	0	2003	\N	124	Drama
7,3	57	tt0412518	movie	The Wound	La blessure	0	2004	\N	162	Drama
7,2	1861	tt0412888	movie	Off Beat	Kammerflimmern	0	2004	\N	100	Drama,Romance
7,6	24	tt0413852	movie	Black-Eyed Susan	Black-Eyed Susan	0	2004	\N	105	Comedy,Mystery,Thriller
7,8	5145	tt0413893	movie	The Taste of Tea	Cha no aji	0	2004	\N	143	Comedy,Fantasy
7,8	223567	tt0414387	movie	Pride & Prejudice	Pride & Prejudice	0	2005	\N	129	Drama,Romance
7,4	774	tt0414713	movie	Amu	Amu	0	2005	\N	102	Drama
7,1	152	tt0414808	movie	I-Fak	Ai-Fak	0	2004	\N	110	Drama
7,1	1756	tt0414851	movie	Balas & Bolinhos - O Regresso	Balas & Bolinhos - O Regresso	0	2004	\N	108	Adventure,Comedy,Crime
7,3	212596	tt0414993	movie	The Fountain	The Fountain	0	2006	\N	96	Drama,Sci-Fi
8,0	35	tt0415055	movie	I Think I'm Going	I Think I'm Going	0	2003	\N	145	Drama,Romance
7,2	3138	tt0415127	movie	The Man from London	A londoni férfi	0	2007	\N	139	Crime,Drama,Mystery
7,2	67	tt0415143	movie	Man of God	Man of God	0	2005	\N	99	Drama
7,5	3589	tt0415607	movie	The Willow Tree	Beed-e majnoon	0	2005	\N	96	Drama
7,5	23	tt0415943	movie	Nothing But Life	Nothing But Life	0	2004	\N	120	Comedy,Drama
7,2	57	tt0415948	movie	Passages	Lu cheng	0	2004	\N	112	Drama
7,3	33179	tt0415978	movie	Me and You and Everyone We Know	Me and You and Everyone We Know	0	2005	\N	91	Comedy,Drama
7,2	1211	tt0416032	movie	Mila from Mars	Mila ot Mars	0	2004	\N	91	Drama
7,6	731	tt0416099	movie	Daddy	Papa	0	2004	\N	94	Drama
7,3	280	tt0416101	movie	Para que no me olvides	Para que no me olvides	0	2005	\N	100	Drama
7,3	22166	tt0416212	movie	The Secret Life of Bees	The Secret Life of Bees	0	2008	\N	114	Drama
7,3	6316	tt0416220	movie	Kamikaze Girls	Shimotsuma monogatari	0	2004	\N	102	Comedy
7,2	1632	tt0416292	movie	A Driver for Vera	Voditel dlya Very	0	2004	\N	105	Drama
7,6	187101	tt0416320	movie	Match Point	Match Point	0	2005	\N	124	Drama,Romance,Thriller
7,7	676076	tt0416449	movie	300	300	0	2006	\N	117	Action,Fantasy
7,1	17	tt0416797	movie	Hana	Hana	0	2003	\N	106	Drama
7,3	2810	tt0416854	movie	Insaat	Insaat	0	2003	\N	113	Comedy,Crime,Drama
7,1	7	tt0416867	movie	it's for you!	it's for you!	0	2003	\N	94	Romance
7,6	1192	tt0416881	movie	Josee, the Tiger and the Fish	Joze to tora to sakana tachi	0	2003	\N	116	Drama,Romance
8,5	10238	tt0416960	movie	The Lizard	Marmoulak	0	2004	\N	115	Comedy,Drama
8,4	45	tt0416966	movie	Mattie Fresno and the Holoflux Universe	Mattie Fresno and the Holoflux Universe	0	2007	\N	92	Comedy,Drama,Fantasy
7,7	3159	tt0416991	movie	Moolaadé	Moolaadé	0	2004	\N	124	Drama
7,6	13	tt0417007	movie	The Last Snow	Nagoriyuki	0	2002	\N	111	Drama,Romance
7,6	38	tt0417041	movie	Par l'odeur alléché...	Par l'odeur alléché...	0	2004	\N	97	Comedy
7,2	2366	tt0417202	movie	Tito	Tito	0	2004	\N	120	Action,Crime,Drama
7,2	388	tt0417229	movie	Venky	Venky	0	2004	\N	162	Mystery,Romance
8,1	21	tt0417253	movie	Warabi no kou	Warabi no kou	0	2003	\N	124	Drama
7,7	9	tt0417279	movie	Qi xia si 1937	Qi xia si 1937	0	2004	\N	105	War
7,8	24	tt0417284	movie	The Hunter and the Hunted	Yudan taiteki	0	2004	\N	110	Drama
7,6	6434	tt0417385	movie	12 and Holding	12 and Holding	0	2005	\N	94	Drama
8,2	6	tt0417492	movie	Biyahera	Biyahera	0	2002	\N	101	Drama
7,2	22	tt0417734	movie	Ben's Biography	Habiographia Shel Ben	0	2003	\N	105	Comedy
7,6	396800	tt0417741	movie	Harry Potter and the Half-Blood Prince	Harry Potter and the Half-Blood Prince	0	2009	\N	153	Adventure,Family,Fantasy
7,9	13087	tt0417791	movie	Rory O'Shea Was Here	Inside I'm Dancing	0	2004	\N	104	Comedy,Drama
7,3	19	tt0417927	movie	Lupe: A Seaman's Wife	Lupe: A Seaman's Wife	0	2003	\N	105	Drama
8,1	45	tt0418001	movie	Natsionalnaya bomba	Natsionalnaya bomba	0	2004	\N	104	Comedy
7,2	7643	tt0418110	movie	Romanzo Criminale	Romanzo criminale	0	2005	\N	152	Crime,Drama
7,1	558674	tt0418279	movie	Transformers	Transformers	0	2007	\N	144	Action,Adventure,Sci-Fi
7,8	40754	tt0418455	movie	Adam's Apples	Adams æbler	0	2005	\N	94	Comedy,Crime,Drama
7,4	64	tt0418612	movie	Cruel But Necessary	Cruel But Necessary	0	2005	\N	92	Drama
7,4	36	tt0418735	movie	Homecoming	Homecoming	0	2005	\N	109	Drama
8,2	38	tt0419103	movie	Runaway Divas	Runaway Divas	0	2004	\N	97	Comedy
7,1	12611	tt0419198	movie	The Tiger and the Snow	La tigre e la neve	0	2005	\N	114	Comedy,Drama,Romance
7,4	36467	tt0419294	movie	The Three Burials of Melquiades Estrada	The Three Burials of Melquiades Estrada	0	2005	\N	121	Adventure,Crime,Drama
7,1	1773	tt0419515	movie	Blood and Bones	Chi to hone	0	2004	\N	140	Drama
7,2	186	tt0419634	movie	The Face of Jizo	Chichi to kuraseba	0	2004	\N	99	Drama
7,2	79	tt0419656	movie	Corazón marchito	Corazón marchito	0	2007	\N	107	Comedy,Drama,Romance
7,1	33	tt0419786	movie	Hab mich lieb!	Hab mich lieb!	0	2004	\N	100	Drama
7,2	48	tt0419879	movie	The Macabre Case of Prompiram	Keunbab Prompiram	0	2003	\N	117	Crime,Thriller
7,6	73426	tt0419887	movie	The Kite Runner	The Kite Runner	0	2007	\N	128	Drama
7,2	43	tt0419934	movie	Magic Eye	Syri magjik	0	2005	\N	93	Drama
7,4	12413	tt0420206	movie	Summer Storm	Sommersturm	0	2004	\N	98	Comedy,Drama,Romance
7,6	203779	tt0420223	movie	Stranger Than Fiction	Stranger Than Fiction	0	2006	\N	113	Comedy,Drama,Fantasy
7,4	3919	tt0420260	movie	Tony Takitani	Tonî Takitani	0	2004	\N	105	Drama
7,1	1887	tt0420304	movie	Viruddh... Family Comes First	Viruddh... Family Comes First	0	2005	\N	132	Drama,Family
7,8	3009	tt0420318	movie	The Wedding	Wesele	0	2004	\N	109	Comedy,Drama
7,2	12195	tt0420509	movie	The Aura	El aura	0	2005	\N	134	Crime,Drama,Thriller
7,1	4014	tt0420548	movie	Bombón: El Perro	El perro	0	2004	\N	97	Drama
7,1	278	tt0420646	movie	Springtime	Ggotpineun bomi omyeon	0	2004	\N	128	Drama
7,1	313	tt0420715	movie	Earth and Ashes	Khakestar-o-khak	0	2004	\N	102	Drama
7,6	56	tt0420864	movie	A Relative Thing	A Relative Thing	0	2003	\N	102	Drama
7,8	28	tt0420974	movie	True Love	True Love	0	2007	\N	95	Drama,Romance
7,2	4681	tt0420982	movie	Blind Man's Bluff	Zhmurki	0	2005	\N	111	Comedy,Crime,Thriller
8,2	29	tt0421044	movie	Beauty in Chaos	Beauty in Chaos	0	2004	\N	120	Drama,War
7,1	260	tt0421068	movie	Kontakt	Kontakt	0	2005	\N	120	Drama,Romance
7,6	19	tt0421085	movie	Turning the Corner	Turning the Corner	0	2004	\N	97	Comedy,Romance
7,8	23	tt0421088	movie	What Hides Beneath	What Hides Beneath	0	2005	\N	108	Drama,Thriller
7,6	2929	tt0421229	movie	Mrs. Palfrey at the Claremont	Mrs. Palfrey at the Claremont	0	2005	\N	108	Comedy,Drama
7,4	46500	tt0421238	movie	The Proposition	The Proposition	0	2005	\N	104	Crime,Drama,Western
7,6	74	tt0421572	movie	Aishite imasu (Mahal kita) 1941	Aishite imasu (Mahal kita) 1941	0	2004	\N	107	Drama,Romance,War
7,4	5540	tt0421625	movie	Istanbul Tales	Anlat Istanbul	0	2005	\N	99	Drama
7,2	197	tt0421662	movie	Azagiya Theeye	Azagiya Theeye	0	2004	\N	150	Drama
7,2	26	tt0421697	movie	Beautiful Life	Beautiful Life	0	2004	\N	110	Drama
7,8	524109	tt0421715	movie	The Curious Case of Benjamin Button	The Curious Case of Benjamin Button	0	2008	\N	166	Drama,Fantasy,Romance
7,4	6863	tt0422015	movie	The Ax	Le couperet	0	2005	\N	117	Comedy,Crime,Drama
7,2	61	tt0422107	movie	Dolgoe proshchanie	Dolgoe proshchanie	0	2004	\N	106	Drama
7,2	6	tt0422217	movie	Face à face	Face à face	0	2003	\N	101	Drama
7,7	6770	tt0422320	movie	Ghilli	Ghilli	0	2004	\N	160	Action,Comedy,Romance
7,6	41	tt0422532	movie	Jing Gai'er	Jing Gai'er	0	2004	\N	108	Comedy,Crime
8,2	9	tt0422639	movie	Les liens	Les liens	0	2004	\N	93	Drama
7,1	978	tt0422708	movie	Private Alexandria	Mallaki Iskandariya	0	2005	\N	95	Crime,Drama,Mystery
7,1	62	tt0422738	movie	Shanghai Story	Meili Shanghai	0	2004	\N	100	Drama
7,2	6	tt0422836	movie	No Providence	No Providence	0	2004	\N	94	Drama
7,2	55	tt0422909	movie	Panaghóy sa subâ: The Call of the River	Panaghóy sa subâ: The Call of the River	0	2004	\N	120	Drama,Romance,War
7,8	729	tt0423166	movie	White Nights	Shabhaye roshan	0	2003	\N	103	Drama,Romance
7,1	2660	tt0423176	movie	The World	Shijie	0	2004	\N	143	Drama
7,2	499	tt0423277	movie	Stray Dogs	Sag-haye velgard	0	2004	\N	93	Drama
7,4	3060	tt0423310	movie	The Syrian Bride	The Syrian Bride	0	2004	\N	97	Comedy,Drama
7,1	511	tt0423461	movie	My Brother	Uri hyeong	0	2004	\N	112	Drama
7,8	2406	tt0423470	movie	Vasoolraja M.B.B.S	Vasoolraja M.B.B.S	0	2004	\N	160	Comedy,Drama
8,0	224	tt0424062	movie	Evolution of a Filipino Family	Ebolusyon ng isang pamilyang Pilipino	0	2004	\N	540	Drama
7,1	144236	tt0424136	movie	Hard Candy	Hard Candy	0	2005	\N	104	Crime,Drama,Thriller
8,1	15745	tt0424227	movie	Turtles Can Fly	Lakposhtha parvaz mikonand	0	2004	\N	98	Drama,War
7,5	47	tt0424261	movie	In Casablanca, Angels Don't Fly	Al malaika la tuhaliq fi al-dar albayda	0	2004	\N	94	Comedy,Drama
7,6	941	tt0424273	movie	Electric Shadows	Meng ying tong nian	0	2004	\N	93	Drama
7,3	227	tt0424318	movie	The Night of Truth	La nuit de la vérité	0	2004	\N	100	Drama
7,4	122779	tt0424345	movie	Clerks II	Clerks II	0	2006	\N	97	Comedy
7,3	2552	tt0424430	movie	Crying Out Love in the Center of the World	Sekai no chûshin de, ai o sakebu	0	2004	\N	138	Drama,Romance
7,8	4025	tt0424434	movie	Beautiful City	Shah-re ziba	0	2004	\N	101	Drama
7,9	12	tt0424441	movie	Shots	Shots	0	2003	\N	100	Drama
7,3	6	tt0424777	movie	Agogo èèwò	Agogo èèwò	0	2002	\N	105	Drama
7,1	23	tt0424804	movie	Play It by Ear	Play It by Ear	0	2006	\N	94	Comedy,Romance
7,3	39968	tt0424880	movie	Candy	Candy	0	2006	\N	116	Drama,Romance
8,4	39	tt0424888	movie	Charlie the Ox	Charlie the Ox	0	2004	\N	93	Crime,Thriller
7,4	5	tt0424991	movie	Emergence	Emergence	0	2003	\N	125	Drama
7,2	1835	tt0424992	movie	Emma's Bliss	Emmas Glück	0	2006	\N	99	Drama,Romance
7,3	6	tt0425031	movie	Four Funny Families	Four Funny Families	0	2004	\N	120	Comedy
7,8	8539	tt0425079	movie	Lovelorn	Gönül Yarasi	0	2005	\N	142	Drama
7,9	411984	tt0425112	movie	Hot Fuzz	Hot Fuzz	0	2007	\N	121	Action,Comedy
8,2	1732	tt0425162	movie	Kaazhcha	Kaazhcha	0	2004	\N	137	Drama
7,8	284556	tt0425210	movie	Lucky Number Slevin	Lucky Number Slevin	0	2006	\N	110	Crime,Drama,Mystery
7,3	2373	tt0425235	movie	We Shall Overcome	Drømmen	0	2006	\N	109	Drama,Family
7,5	5197	tt0425321	movie	The Yacoubian Building	Omaret yakobean	0	2006	\N	161	Drama
8,0	24	tt0425324	movie	A One Time Thing	A One Time Thing	0	2004	\N	104	Comedy
8,2	15234	tt0425333	movie	Pardon	Pardon	0	2005	\N	94	Comedy,Drama
7,8	12	tt0425447	movie	Shank's Mare	Shank's Mare	0	2004	\N	95	Drama
7,2	872	tt0425489	movie	The Die Is Cast	La suerte está echada	0	2005	\N	97	Comedy
7,3	11127	tt0425601	movie	Trailer Park Boys: The Movie	Trailer Park Boys: The Movie	0	2006	\N	95	Comedy,Crime
7,4	40648	tt0425637	movie	Red Cliff	Chi bi	0	2008	\N	146	Action,Adventure,Drama
7,1	414	tt0425979	movie	Familia	Familia	0	2005	\N	102	Drama
7,1	1012	tt0426173	movie	The Welts	Pregi	0	2004	\N	91	Drama
7,1	161	tt0426213	movie	Year Zero	Shnat Effes	0	2004	\N	131	Drama
7,1	235	tt0426214	movie	Short Order	Short Order	0	2005	\N	100	Adventure,Drama
7,1	64	tt0427017	movie	Breaking and Entering	Breaking and Entering	0	2004	\N	118	Comedy,Romance
7,1	4355	tt0427339	movie	Hawaii, Oslo	Hawaii, Oslo	0	2004	\N	125	Drama
8,1	90	tt0427543	movie	A Million Little Pieces	A Million Little Pieces	0	2018	\N	113	Drama
7,3	9264	tt0427582	movie	The Method	El método	0	2005	\N	115	Comedy,Crime,Drama
7,9	1259	tt0427910	movie	Trip Out	Trip Out	0	2005	\N	93	Drama
7,6	203676	tt0427944	movie	Thank You for Smoking	Thank You for Smoking	0	2005	\N	92	Comedy,Drama
7,1	32840	tt0427954	movie	The Protector	Tom yum goong	0	2005	\N	111	Action,Crime,Drama
7,3	3317	tt0428038	movie	Sweet Land	Sweet Land	0	2005	\N	110	Drama,Romance
7,7	4815	tt0428059	movie	Toss-Up	Yazi Tura	0	2004	\N	102	Drama
7,3	61	tt0428609	movie	Guiana 1838	Guiana 1838	0	2004	\N	120	Drama
7,1	977	tt0428672	movie	Unveiled	Fremde Haut	0	2005	\N	97	Drama
7,4	72	tt0428860	movie	Murmurs	Murmurs	0	2004	\N	106	Drama,Mystery
