averageRating	numVotes	tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
7,9	7	tt0466620	tvSeries	Sarah, the Teen Princess	Sarah, the Teen Princess	0	2003	\N	\N	Comedy,Drama,Romance
7,1	254	tt0466622	tvSeries	The Showbiz Show with David Spade	The Showbiz Show with David Spade	0	2005	\N	30	Comedy
7,4	41	tt0467376	tvSeries	Boy Meets Grill with Bobby Flay	Boy Meets Grill with Bobby Flay	0	2002	\N	30	Family
7,6	8	tt0467724	tvSeries	The Daichis: Earth's Defense Family	Chikyû bôei kazoku	0	2001	\N	\N	Animation,Comedy,Sci-Fi
7,1	35	tt0467730	tvSeries	Happy Go Lucky	Happy Go Lucky	0	2005	\N	22	Comedy
7,4	528	tt0467742	tvSeries	Vincent	Vincent	0	2005	2006	90	Crime,Drama,Mystery
8,1	205	tt0468604	tvSeries	Klinika na tretiya etazh	Klinika na tretiya etazh	0	2000	\N	594	Comedy
7,1	30	tt0468607	tvSeries	Miami Guns	Miami Guns	0	2000	\N	30	Animation,Comedy,Crime
8,5	873	tt0468618	tvSeries	Sorry, I Love You	Mianhada, saranghanda	0	2004	\N	70	Drama,Romance
8,0	63	tt0469007	tvSeries	Stankervision	Stankervision	0	2005	\N	30	Animation,Comedy
7,5	2935	tt0469009	tvSeries	Turkish for Beginners	Türkisch für Anfänger	0	2006	\N	25	Comedy
8,0	166	tt0469239	tvSeries	Da Vinci's City Hall	Da Vinci's City Hall	0	2005	2006	44	Drama
7,3	182	tt0469247	tvSeries	Vecinos	Vecinos	0	2005	\N	30	Comedy,Family
8,2	84	tt0469713	tvSeries	Los reyes	Los reyes	0	2005	\N	\N	Comedy
7,5	6	tt0469871	tvSeries	König von Kreuzberg	König von Kreuzberg	0	2005	\N	25	Comedy
7,9	41	tt0470021	tvSeries	Uudisraivaaja	Uudisraivaaja	0	2006	\N	50	Drama
8,0	7	tt0470174	tvSeries	Chase	Chase	0	2005	\N	\N	Drama
7,5	29	tt0470176	tvSeries	Gatas & Tuercas	Gatas & Tuercas	0	2005	2006	60	Comedy,Romance
7,1	37	tt0470183	tvSeries	Los simuladores	Los simuladores	0	2005	\N	\N	Action
7,8	763	tt0470642	tvSeries	The Book of Daniel	The Book of Daniel	0	2006	2006	60	Comedy,Drama,Romance
8,0	6	tt0470974	tvSeries	Barracuda	Barracuda	0	2001	\N	58	Animation,Family
7,1	59	tt0470975	tvSeries	These Women	Essas Mulheres	0	2005	\N	\N	Drama,Romance
7,2	73	tt0470976	tvSeries	Le Groulx Luxe	Le Groulx Luxe	0	2003	2004	22	Comedy
8,1	313	tt0471059	tvSeries	Seven Periods with Mr Gormsby	Seven Periods with Mr Gormsby	0	2005	\N	30	Comedy
7,9	9	tt0471066	tvSeries	Video Game Vixens	Video Game Vixens	0	2005	\N	\N	Comedy
7,9	7	tt0471068	tvSeries	Wumpa's World	Wumpa's World	0	2001	\N	\N	Family,Fantasy
7,1	11	tt0471478	tvSeries	Flipper & Lopaka: The Search for Neptune's Trident	Flipper & Lopaka: The Search for Neptune's Trident	0	2005	\N	24	Animation
7,3	14	tt0472213	tvSeries	FAQ U	FAQ U	0	2005	\N	25	Comedy
8,1	2552	tt0472436	tvSeries	Full Metal Panic? Fumoffu	Full Metal Panic? Fumoffu	0	2003	\N	\N	Action,Animation,Comedy
8,0	127	tt0472440	tvSeries	Sangdoo, Let's Go to School!	Sangdooya hakgyo kaja!	0	2003	\N	60	Comedy,Drama,Romance
8,1	44	tt0472610	tvSeries	Zlikavci	Zlikavci	0	2004	2005	\N	Animation,Comedy
8,2	147	tt0472641	tvSeries	Alguna pregunta més?	Alguna pregunta més?	0	2004	\N	30	Comedy
7,6	51	tt0472953	tvSeries	Hopeless Pictures	Hopeless Pictures	0	2005	\N	17	Animation,Comedy
8,8	164959	tt0472954	tvSeries	It's Always Sunny in Philadelphia	It's Always Sunny in Philadelphia	0	2005	\N	22	Comedy
8,1	13	tt0472977	tvSeries	Texas Hardtails	Texas Hardtails	0	2005	\N	30	Comedy
7,6	144	tt0472982	tvSeries	Trigger Happy TV	Trigger Happy TV	0	2003	\N	30	Comedy
8,3	926	tt0472984	tvSeries	The Street	The Street	0	2006	2009	60	Drama
7,7	7	tt0473432	tvSeries	Wrigleyville	Wrigleyville	0	2005	\N	\N	Drama
7,7	613	tt0473578	tvSeries	Genshiken	Genshiken	0	2004	\N	\N	Animation,Comedy
7,4	19	tt0473586	tvSeries	Meu Cunhado	Meu Cunhado	0	2004	\N	\N	Comedy
7,5	131	tt0473590	tvSeries	Ninguém Como Tu	Ninguém Como Tu	0	2005	\N	\N	Crime,Drama,Mystery
8,2	411	tt0473591	tvSeries	One Night Stand	One Night Stand	0	2005	\N	30	Comedy
7,7	19	tt0474479	tvSeries	Baas Boppe Baas	Baas Boppe Baas	0	2005	\N	\N	Drama
7,8	70	tt0475036	tvSeries	The Alice	The Alice	0	2005	2006	50	Drama
7,6	3844	tt0475047	tvSeries	Hotel Babylon	Hotel Babylon	0	2006	2009	60	Comedy,Drama
8,1	308	tt0475182	tvSeries	Action League Now!!	Action League Now!!	0	2003	2004	\N	Animation,Comedy,Family
7,9	70	tt0475192	tvSeries	Figyua 17 Tsubasa & Hikaru	Figyua 17 Tsubasa & Hikaru	0	2001	2002	780	Adventure,Animation,Drama
7,6	16	tt0475196	tvSeries	Illeanarama	Illeanarama	0	2005	\N	\N	Comedy
7,1	13	tt0475204	tvSeries	Sprint!	Sprint!	0	2005	\N	25	Comedy
8,1	21	tt0475466	tvSeries	Incognito	Incognito	0	2005	\N	\N	Comedy
8,8	315517	tt0475784	tvSeries	Westworld	Westworld	0	2016	\N	62	Drama,Mystery,Sci-Fi
7,2	24	tt0475899	tvSeries	Alien Racers	Alien Racers	0	2005	\N	30	Adventure,Animation,Sci-Fi
7,1	29	tt0475901	tvSeries	Auto-B-Good	Auto-B-Good	0	2003	\N	\N	Animation,Family
8,5	39	tt0475912	tvSeries	Jacques Pépin: Fast Food My Way	Jacques Pépin: Fast Food My Way	0	2004	\N	30	Family
7,8	9	tt0475928	tvSeries	Trailer Fabulous	Trailer Fabulous	0	2005	\N	\N	Comedy
7,5	1936	tt0476042	tvSeries	Gunslinger Girl	Gunslinger Girl	0	2003	2004	\N	Action,Animation,Drama
7,7	61	tt0476122	tvSeries	De vloer op	De vloer op	0	2002	\N	25	Comedy,Drama,Romance
7,2	6	tt0476626	tvSeries	Schudden tot het sneeuwt	Schudden tot het sneeuwt	0	2003	\N	\N	Family
7,8	4263	tt0476922	tvSeries	Moral Orel	Moral Orel	0	2005	2009	11	Animation,Comedy,Drama
8,0	270	tt0476940	tvSeries	Sensitive Skin	Sensitive Skin	0	2005	2007	29	Comedy,Drama,Romance
7,8	26	tt0476949	tvSeries	Wisecrack	Wisecrack	0	2005	2006	30	Comedy
7,4	813	tt0477141	tvSeries	Balls of Steel	Balls of Steel	0	2005	\N	38	Comedy
7,2	104	tt0477216	tvSeries	Evelien	Evelien	0	2006	\N	\N	Comedy,Drama
7,3	882	tt0477217	tvSeries	Gooische vrouwen	Gooische vrouwen	0	2005	2009	\N	Drama,Romance
7,2	8	tt0477406	tvSeries	Mga anghel na walang langit	Mga anghel na walang langit	0	2005	\N	30	Drama
7,1	35	tt0477407	tvSeries	The Fairies	The Fairies	0	2005	2009	30	Family,Fantasy
7,9	161	tt0477465	tvSeries	Retarded Animal Babies	Retarded Animal Babies	0	2003	2011	\N	Adventure,Animation,Comedy
7,4	38	tt0477490	tvSeries	Aillaendeu	Aillaendeu	0	2004	\N	60	Drama
8,5	3996	tt0477507	tvSeries	Spiral	Engrenages	0	2005	\N	52	Crime,Drama,Mystery
8,2	1278	tt0477524	tvSeries	My Lovely Sam-Soon	Nae ireumeun Kim Sam-soon	0	2005	\N	960	Comedy,Drama,Romance
7,9	37	tt0477526	tvSeries	Nonstop	Nonseutob	0	2000	\N	25	Comedy
7,8	101	tt0477528	tvSeries	Attic Cat	Oktapbang goyangi	0	2003	\N	60	Romance
7,6	1057	tt0477543	tvSeries	Reservoir Chronicle: Tsubasa	Tsubasa kuronikuru	0	2005	2006	25	Action,Adventure,Animation
7,8	72	tt0477939	tvSeries	Pure Mule	Pure Mule	0	2005	\N	312	Drama
8,7	23	tt0478342	tvSeries	El día menos pensado	El día menos pensado	0	2001	\N	60	Mystery
7,8	86	tt0478486	tvSeries	Horrible Histories	Horrible Histories	0	2001	2003	24	Animation
8,1	47	tt0478534	tvSeries	Pogresno vreme	Pogresno vreme	0	2000	\N	\N	Comedy,Drama
7,2	69	tt0478791	tvSeries	L'Gros Show	L'Gros Show	0	2005	\N	30	Comedy
8,0	884	tt0478838	tvSeries	Honey and Clover	Hachimitsu to kurôbâ	0	2005	\N	25	Animation,Comedy,Drama
7,6	81	tt0478929	tvSeries	All About George	All About George	0	2005	2005	\N	Comedy,Drama
7,9	72	tt0478933	tvSeries	Delilah & Julius	Delilah & Julius	0	2005	\N	30	Animation
8,4	26339	tt0478942	tvSeries	Life on Mars	Life on Mars	0	2006	2007	60	Crime,Drama,Mystery
7,6	75	tt0478960	tvSeries	The Zula Patrol	The Zula Patrol	0	2005	\N	28	Animation,Comedy,Family
7,5	12	tt0479218	tvSeries	Trafikdengsen	Trafikdengsen	0	2001	2001	7	Family
7,9	7	tt0479574	tvSeries	Happy Monsters	Happy Monsters	0	2000	2002	10	Family,Fantasy
7,7	331	tt0479612	tvSeries	The Ghost Squad	The Ghost Squad	0	2005	2005	60	Crime,Drama
7,9	340	tt0479783	tvSeries	Yakitate!! Japan	Yakitate!! Japan	0	2004	2006	\N	Animation,Comedy
7,5	163	tt0479827	tvSeries	Broken News	Broken News	0	2005	\N	\N	Comedy
7,8	2583	tt0479842	tvSeries	Pastewka	Pastewka	0	2005	\N	23	Comedy
7,6	439	tt0480098	tvSeries	Tre brødre som ikke er brødre	Tre brødre som ikke er brødre	0	2005	\N	30	Comedy
8,0	23	tt0480490	tvSeries	Fremtiden kommer bakfra	Fremtiden kommer bakfra	0	2006	\N	\N	Comedy
7,1	293	tt0480493	tvSeries	Negima!	Mahô sensei Negima!	0	2005	\N	\N	Animation,Comedy,Fantasy
7,5	185	tt0480495	tvSeries	Sea-Salt	Sea-Salt	0	2004	\N	22	Comedy
7,6	139	tt0480779	tvSeries	Double the Fist	Double the Fist	0	2004	2008	30	Action,Comedy,Fantasy
7,6	47	tt0480874	tvSeries	Uragán	Uragán	0	2001	2004	50	Comedy
7,7	14	tt0480962	tvSeries	Tango z aniolem	Tango z aniolem	0	2005	\N	30	Drama
8,7	3857	tt0481256	tvSeries	Hajime no ippo	Hajime no ippo	0	2000	2002	20	Action,Animation,Comedy
7,9	30	tt0481258	tvSeries	Orka! Orka!	Orka! Orka!	0	2004	2005	45	Drama
7,9	30	tt0481327	tvSeries	Au nom de la loi	Au nom de la loi	0	2005	\N	60	Thriller
7,8	10	tt0481330	tvSeries	The Unsuccessful Thug	The Unsuccessful Thug	0	2006	\N	\N	Comedy
7,5	26	tt0481436	tvSeries	Best Friends	Best Friends	0	2004	\N	30	Drama,Family
7,2	557	tt0482138	tvSeries	Les invincibles	Les invincibles	0	2005	\N	\N	Comedy,Sci-Fi
7,1	7	tt0482394	tvSeries	Boston Law	Boston Law	0	2000	\N	\N	Crime
8,1	23	tt0482412	tvSeries	Magick	Magick	0	2003	\N	25	Comedy
7,2	20	tt0482420	tvSeries	Psychic Witness	Psychic Witness	0	2005	\N	48	Crime
7,7	3345	tt0482424	tvSeries	Samurai 7	Samurai 7	0	2004	2004	25	Action,Adventure,Animation
7,6	117	tt0482428	tvSeries	Spoons	Spoons	0	2005	\N	24	Comedy
7,4	81	tt0482431	tvSeries	Swinging	Swinging	0	2005	\N	23	Comedy
8,8	8	tt0482644	tvSeries	Roobarb & Custard Too	Roobarb & Custard Too	0	2005	\N	\N	Animation,Family
7,7	3934	tt0482855	tvSeries	Blood+	Blood+	0	2005	2006	\N	Action,Adventure,Animation
7,6	22	tt0482858	tvSeries	Diego & Glot	Diego & Glot	0	2005	\N	\N	Animation,Family
8,1	7	tt0482862	tvSeries	Interrogation	Interrogation	0	2005	\N	60	Crime
7,6	30	tt0482864	tvSeries	Moto kare	Moto kare	0	2003	\N	\N	Drama
7,3	234	tt0483970	tvSeries	Oi magisses tis Smirnis	Oi magisses tis Smirnis	0	2005	\N	\N	Drama
8,2	1983	tt0483971	tvSeries	Peninta-Peninta	Peninta-Peninta	0	2005	2011	\N	Comedy
7,8	4372	tt0484082	tvSeries	The Class	The Class	0	2006	2007	22	Comedy,Romance
7,6	245	tt0484167	tvSeries	Greg the Bunny	Greg the Bunny	0	2005	2006	12	Comedy
7,9	14	tt0484169	tvSeries	Nuevos cómicos	Nuevos cómicos	0	2001	\N	30	Comedy
8,5	44	tt0484322	tvSeries	Amor a Palos	Amor a Palos	0	2005	\N	60	Drama
7,3	7	tt0484523	tvSeries	Mahiwagang baul	Mahiwagang baul	0	2005	\N	\N	Adventure,Comedy,Family
7,3	24	tt0484537	tvSeries	Sugo	Sugo	0	2005	\N	45	Action,Fantasy,Thriller
8,3	962	tt0485069	tvSeries	Seinto Seiya: Meiou Hades Meikai Hen	Seinto Seiya: Meiou Hades Meikai Hen	0	2005	\N	\N	Action,Adventure,Animation
7,8	50	tt0485071	tvSeries	The Surgeon	The Surgeon	0	2005	2005	30	Drama
8,2	90	tt0485296	tvSeries	70 mínútur	70 mínútur	0	2000	2005	70	Comedy
7,8	36113	tt0485301	tvSeries	Torchwood	Torchwood	0	2006	2011	50	Action,Drama,Sci-Fi
7,2	24	tt0485556	tvSeries	Casualty @ Holby City	Casualty @ Holby City	0	2005	\N	30	Drama
8,6	71	tt0485560	tvSeries	Chef at Home	Chef at Home	0	2004	\N	22	Family
7,7	11	tt0485561	tvSeries	Chef at Large	Chef at Large	0	2000	\N	23	Family
8,5	26	tt0485763	tvSeries	Gulong ng palad	Gulong ng palad	0	2005	\N	\N	Drama
8,6	47	tt0485767	tvSeries	Sa piling mo	Sa piling mo	0	2006	\N	\N	Drama
7,7	1044	tt0485840	tvSeries	Clatterford	Jam & Jerusalem	0	2006	2009	60	Comedy
8,3	21845	tt0485842	tvSeries	Studio 60 on the Sunset Strip	Studio 60 on the Sunset Strip	0	2006	2007	44	Comedy,Drama
7,4	34	tt0486067	tvSeries	Roofters	Höjdarna	0	2004	\N	15	Family
7,7	611	tt0486069	tvSeries	Jane and the Dragon	Jane and the Dragon	0	2005	\N	\N	Animation,Family,Fantasy
7,4	23	tt0486070	tvSeries	Juego limpio	Juego limpio	0	2005	\N	\N	Drama
7,2	100	tt0486247	tvSeries	Van Speijk	Van Speijk	0	2006	2007	43	Crime
7,7	8302	tt0486657	tvSeries	The Dresden Files	The Dresden Files	0	2007	\N	60	Action,Crime,Drama
7,8	57	tt0486781	tvSeries	Carandiru: The Series	Carandiru, Outras Histórias	0	2005	\N	\N	Drama
7,5	33	tt0486955	tvSeries	Nae sa-rang pat-jooi	Nae sa-rang pat-jooi	0	2002	\N	60	Romance
7,7	6	tt0486999	tvSeries	González vs. Bonetti	González vs. Bonetti	0	2005	\N	60	Comedy
8,1	9	tt0487139	tvSeries	Texas Live Show	Texas Live Show	0	2002	\N	30	Comedy
7,4	220	tt0487183	tvSeries	IGPX: Immortal Grand Prix	IGPX: Immortal Grand Prix	0	2005	2006	\N	Action,Animation,Sci-Fi
8,3	6	tt0487187	tvSeries	The Sack Race	The Sack Race	0	2004	\N	\N	Comedy
7,3	2394	tt0487189	tvSeries	Waterloo Road	Waterloo Road	0	2006	2015	53	Drama,Romance
7,2	348	tt0487812	tvSeries	Campus Ladies	Campus Ladies	0	2006	\N	30	Comedy
7,9	57	tt0487820	tvSeries	A Ferreirinha	A Ferreirinha	0	2004	\N	45	Drama
8,5	113197	tt0487831	tvSeries	The IT Crowd	The IT Crowd	0	2006	2013	25	Comedy
7,9	25	tt0487834	tvSeries	João Semana	João Semana	0	2005	\N	\N	Drama
7,1	20	tt0487835	tvSeries	A Jóia de África	A Jóia de África	0	2002	\N	\N	Drama
7,1	16	tt0487842	tvSeries	Mistura Fina	Mistura Fina	0	2004	\N	\N	Drama
7,1	61	tt0487845	tvSeries	Olhos de Água	Olhos de Água	0	2001	\N	\N	Drama
8,3	19	tt0487846	tvSeries	Olá Pai	Olá Pai	0	2003	2004	50	Drama
7,6	45	tt0487848	tvSeries	Pedro e Inês	Pedro e Inês	0	2005	\N	45	Drama
7,8	908	tt0487849	tvSeries	Let's Go, Pocoyo	Pocoyo	0	2005	\N	7	Animation,Family
7,3	22	tt0487856	tvSeries	Sonhos Traídos	Sonhos Traídos	0	2002	\N	\N	Drama
7,8	6	tt0487863	tvSeries	O Último Beijo	O Último Beijo	0	2002	\N	\N	Drama
8,2	943	tt0487869	tvSeries	Dog Bites Man	Dog Bites Man	0	2006	\N	\N	Comedy
7,1	231	tt0488259	tvSeries	Belíssima	Belíssima	0	2005	2006	60	Comedy,Crime,Drama
7,9	625	tt0488266	tvSeries	Guyver: The Bioboosted Armor	Kyôshoku sôkô Guyver	0	2005	2006	\N	Action,Adventure,Animation
7,7	451	tt0488444	tvSeries	Dragon Hunters	Chasseurs de dragons	0	2004	2007	24	Action,Adventure,Animation
7,3	114	tt0488450	tvSeries	Dorfers Donnerstalk	Dorfers Donnerstalk	0	2004	\N	30	Comedy
7,1	15	tt0488460	tvSeries	Não Há Pai	Não Há Pai	0	2002	\N	40	Comedy
7,3	13	tt0488467	tvSeries	Buried Secrets	Buried Secrets	0	2005	\N	60	Adventure
7,8	1369	tt0488477	tvSeries	XXXHOLiC	XXXHOLiC	0	2005	\N	\N	Animation,Comedy,Drama
8,2	90	tt0488859	tvSeries	Mahou Sentai Magiranger	Mahou sentai Magirenjâ	0	2005	2006	\N	Action,Adventure,Comedy
7,6	464	tt0488861	tvSeries	L'onore e il rispetto	L'onore e il rispetto	0	2006	\N	\N	Drama
7,8	9	tt0489422	tvSeries	Estação da Minha Vida	Estação da Minha Vida	0	2001	\N	\N	Comedy
8,0	72	tt0489596	tvSeries	Doodlez	Doodlez	0	2001	2003	2	Animation
8,2	2346	tt0489597	tvSeries	Boys Over Flowers	Hana yori dango	0	2005	\N	45	Comedy,Drama,Romance
8,4	9	tt0489894	tvSeries	Bastidores	Bastidores	0	2001	\N	45	Drama
7,9	44	tt0490034	tvSeries	El diván de Valentina	El diván de Valentina	0	2002	\N	30	Comedy,Drama,Family
7,7	40	tt0490042	tvSeries	Sjáumst með Silvíu Nótt	Sjáumst með Silvíu Nótt	0	2005	\N	\N	Comedy
7,1	52	tt0490046	tvSeries	Stelpurnar	Stelpurnar	0	2005	\N	\N	Comedy
7,1	29	tt0490531	tvSeries	Con dos tacones	Con dos tacones	0	2006	2006	\N	Comedy
7,8	10	tt0490714	tvSeries	Booh!	Booh!	0	2005	2008	30	Comedy,Family,Fantasy
7,4	7	tt0490726	tvSeries	Katav Plili	Katav Plili	0	2005	\N	40	Action,Crime
8,0	56	tt0490730	tvSeries	Lite som du	Lite som du	0	2005	\N	\N	Comedy
7,9	706	tt0490731	tvSeries	Man Stroke Woman	Man Stroke Woman	0	2005	2007	30	Comedy
7,7	7	tt0490733	tvSeries	Mighty Truck of Stuff	Mighty Truck of Stuff	0	2005	\N	\N	Comedy
7,5	33	tt0490739	tvSeries	Parashat Ha-Shavua	Parashat Ha-Shavua	0	2006	\N	40	Drama
7,3	420	tt0491296	tvSeries	In Case of Emergency	In Case of Emergency	0	2007	\N	60	Comedy
7,7	1329	tt0491560	tvSeries	Lucy: The Daughter of the Devil	Lucy: The Daughter of the Devil	0	2005	2007	15	Animation,Comedy,Horror
7,4	36	tt0491591	tvSeries	The Wright Stuff	The Wright Stuff	0	2005	2006	\N	Action,Adventure,Comedy
8,1	47	tt0491598	tvSeries	Corazón Partido	Corazón Partido	0	2005	\N	\N	Drama
7,3	10403	tt0491603	tvSeries	H2O: Just Add Water	H2O: Just Add Water	0	2006	2010	23	Adventure,Drama,Family
7,2	570	tt0491610	tvSeries	Odmori se, zasluzio si	Odmori se, zasluzio si	0	2006	\N	40	Comedy
7,2	12	tt0491712	tvSeries	True Crime Scene	True Crime Scene	0	2006	\N	52	Crime,Drama
7,6	30	tt0491731	tvSeries	Bananas Family Comedy	Bananas Family Comedy	0	2004	\N	44	Comedy,Family
8,4	75710	tt0491738	tvSeries	Psych	Psych	0	2006	2014	44	Comedy,Crime,Mystery
8,5	3436	tt0491739	tvSeries	In The Nick Of Time	Sto para 5	0	2005	2007	\N	Adventure,Comedy,Drama
7,7	46	tt0491825	tvSeries	Singelklubben	Singelklubben	0	2005	\N	24	Comedy,Drama
7,7	32	tt0491866	tvSeries	Patriarchy	Patriarhat	0	2005	\N	630	Drama
7,7	6	tt0492864	tvSeries	Talk to Me	Talk to Me	0	2006	\N	\N	Drama
8,4	103	tt0493100	tvSeries	Ultraman Nexus	Ultraman Nexus	0	2004	2005	24	Action,Sci-Fi
7,9	16	tt0493188	tvSeries	Where the Legend Begins	Lok sun	0	2001	\N	\N	Drama
8,1	49	tt0493189	tvSeries	Mischak Machur	Mischak Machur	0	2004	\N	\N	Comedy
7,2	226	tt0493229	tvSeries	The DL Chronicles	The DL Chronicles	0	2005	\N	30	Drama,Romance
8,3	3314	tt0493331	tvSeries	Shabhaye Barareh	Shabhaye Barareh	0	2005	2006	60	Comedy
7,5	19	tt0493332	tvSeries	Sit Down Comedy with David Steinberg	Sit Down Comedy with David Steinberg	0	2005	2007	60	Comedy
7,8	177	tt0493383	tvSeries	Drop Dead Gorgeous	Drop Dead Gorgeous	0	2006	\N	60	Drama
7,7	163	tt0494187	tvSeries	Dragon Boys	Dragon Boys	0	2007	\N	178	Crime,Drama
7,4	77	tt0494190	tvSeries	François en série	François en série	0	2006	\N	30	Comedy
7,9	1285	tt0494287	tvSeries	The Knights of Prosperity	The Knights of Prosperity	0	2007	\N	30	Comedy,Crime
8,4	28	tt0494597	tvSeries	Etheria: Ang ikalimang kaharian ng Encantadia	Etheria: Ang ikalimang kaharian ng Encantadia	0	2005	2006	\N	Action,Adventure,Fantasy
7,5	615	tt0495020	tvSeries	Mortified	Mortified	0	2006	2007	\N	Comedy,Family,Fantasy
7,5	11	tt0495215	tvSeries	États-humains	États-humains	0	2005	\N	30	Drama
7,8	319	tt0495568	tvSeries	Vuurzee	Vuurzee	0	2005	2009	45	Drama,Mystery,Romance
8,1	20	tt0495669	tvSeries	Quando os Lobos Uivam	Quando os Lobos Uivam	0	2006	\N	50	Drama
7,5	75	tt0495921	tvSeries	Amor en custodia	Amor en custodia	0	2005	\N	48	Drama,Romance
8,8	23	tt0495925	tvSeries	Ciudad bendita	Ciudad bendita	0	2006	\N	\N	Romance
7,5	60	tt0495927	tvSeries	Olvidarte Jamás	Olvidarte Jamás	0	2006	\N	45	Romance
7,5	479	tt0496195	tvSeries	FETCH! with Ruff Ruffman	FETCH! with Ruff Ruffman	0	2006	2010	30	Animation,Comedy,Family
7,4	111	tt0496198	tvSeries	Heridas de amor	Heridas de amor	0	2006	\N	45	Drama,Romance
7,9	8	tt0496206	tvSeries	Los Querendones	Los Querendones	0	2006	\N	45	Drama,Romance
7,7	35	tt0496215	tvSeries	Web Junk 20	Web Junk 20	0	2006	\N	\N	Comedy
7,9	3547	tt0496226	tvSeries	Seven and a Half	Sedam i po	0	2006	2006	106	Comedy,Drama
7,9	7587	tt0496343	tvSeries	The Riches	The Riches	0	2007	2008	45	Comedy,Crime,Drama
7,4	4495	tt0496356	tvSeries	My Boys	My Boys	0	2006	2010	30	Comedy,Romance
8,2	101496	tt0496424	tvSeries	30 Rock	30 Rock	0	2006	2013	22	Comedy
8,1	27	tt0496465	tvSeries	Station X	Station X	0	2005	\N	22	Animation
7,6	95	tt0497150	tvSeries	Amor mío	Amor mío	0	2006	\N	22	Comedy,Romance
7,7	30	tt0497481	tvSeries	Cómplices	Cómplices	0	2006	\N	45	Comedy,Drama,Romance
7,2	15	tt0497583	tvSeries	My Little Chef	Mai ritoru shefu	0	2002	\N	\N	Drama
7,8	43	tt0497670	tvSeries	El tiempo no para	El tiempo no para	0	2006	\N	60	Comedy,Drama,Romance
7,9	11	tt0497676	tvSeries	El desprecio	El desprecio	0	2006	\N	\N	Drama,Romance
8,0	10	tt0497694	tvSeries	Por todo lo alto	Por todo lo alto	0	2006	\N	\N	Drama,Romance
7,8	17	tt0497871	tvSeries	Àngels i Sants	Àngels i Sants	0	2006	\N	\N	Drama,Thriller
9,0	5	tt0498211	tvSeries	Hi-Fi Room	Hi-Fi Room	0	2000	\N	\N	Family
8,7	33	tt0498330	tvSeries	Caerdydd	Caerdydd	0	2006	\N	50	Drama
8,2	9	tt0498429	tvSeries	Estranho	Estranho	0	2006	\N	25	Mystery
7,6	12	tt0498434	tvSeries	Ima'lle	Ima'lle	0	2005	2006	30	Comedy,Drama
7,9	240	tt0498436	tvSeries	Hare+Guu	Janguru wa itsumo hare nochi Guu	0	2001	\N	23	Animation,Comedy,Fantasy
8,1	21	tt0498438	tvSeries	Ma Ze Ha-Shtuyot Ha-Ele	Ma Ze Ha-Shtuyot Ha-Ele	0	2005	\N	\N	Comedy
7,8	1107	tt0498443	tvSeries	Paradise Kiss	Paradise Kiss	0	2005	\N	23	Animation,Comedy,Drama
7,1	77	tt0498448	tvSeries	Starship Operators	Stâshippu operêtâzu	0	2005	2005	25	Animation,Drama,Sci-Fi
8,3	10	tt0498451	tvSeries	Twin Hearts	Twin Hearts	0	2003	2004	\N	Drama,Romance
7,2	255	tt0498612	tvSeries	Love You to Death	'Til Death Do Us Part	0	2006	2007	22	Crime,Drama,Fantasy
8,1	21	tt0498620	tvSeries	Help Your Self	Help Your Self	0	2006	\N	23	Comedy
8,0	71	tt0498633	tvSeries	Secrets of a Small Town	Secrets of a Small Town	0	2006	\N	\N	Drama
8,4	71	tt0499170	tvSeries	Revenge	Buhwal	0	2005	\N	70	Crime,Drama,Mystery
7,1	26	tt0499173	tvSeries	Kindaichi shônen no jiken bo 3	Kindaichi shônen no jiken bo 3	0	2001	\N	\N	Mystery
7,1	125	tt0499174	tvSeries	Sweet 18	Nang rang 18 seh	0	2004	\N	63	Comedy,Romance
7,5	375	tt0499280	tvSeries	A Love to Kill	I jukilnomui sarang	0	2005	\N	60	Drama,Romance
7,3	31	tt0499286	tvSeries	Stained Glass	Yurihwa	0	2004	\N	60	Drama
8,1	28	tt0499398	tvSeries	Namoos	Namoos	0	2006	\N	2	Animation,Comedy
7,2	9105	tt0499400	tvSeries	The Nine Lives of Chloe King	The Nine Lives of Chloe King	0	2011	2011	60	Action,Adventure,Crime
7,1	332	tt0499407	tvSeries	SAV des émissions	SAV des émissions	0	2006	\N	4	Comedy
8,0	7257	tt0499410	tvSeries	That Mitchell and Webb Look	That Mitchell and Webb Look	0	2006	2010	720	Comedy
7,2	1596	tt0499591	tvSeries	Vanished	Vanished	0	2006	\N	60	Drama,Mystery,Thriller
7,1	10	tt0499643	tvSeries	La louve	La louve	0	2006	\N	90	Crime
8,4	735	tt0756272	tvSeries	Neveneffecten	Neveneffecten	0	2005	2008	\N	Comedy
8,0	33	tt0756474	tvSeries	Enemies	Enemies	0	2006	\N	\N	Drama
7,6	26644	tt0756509	tvSeries	Kyle XY	Kyle XY	0	2006	2009	60	Drama,Mystery,Romance
7,5	4059	tt0756573	tvSeries	October Road	October Road	0	2007	2008	43	Comedy,Drama,Romance
7,7	1978	tt0756582	tvSeries	Standoff	Standoff	0	2006	2007	60	Crime,Drama,Romance
7,9	592	tt0756591	tvSeries	Saved	Saved	0	2006	\N	\N	Drama
7,8	31	tt0756605	tvSeries	The Very Good Adventures of Yam Roll in Happy Kingdom	The Very Good Adventures of Yam Roll in Happy Kingdom	0	2006	\N	11	Animation
